apt_id,place_type,place_name,place_distance
j4gzqe4,Shopping Centers,Strip Center at 351 Moreland Ave,0.9
j4gzqe4,Shopping Centers,Strip Center at 451-455 Moreland Ave NE,1.0
j4gzqe4,Parks and Recreation,Freedom Park Bird and Butterfly Garden,1.0
j4gzqe4,Parks and Recreation,Trees Atlanta TreeHouse,1.7
j4gzqe4,Parks and Recreation,Fernbank Museum of Natural History,1.9
j4gzqe4,Parks and Recreation,Trees Atlanta,2.1
j4gzqe4,Parks and Recreation,Fernbank Forest & Science Center,2.9
j4gzqe4,Military Bases,Georgia National Guard,3.7
j4gzqe4,Military Bases,Fort McPherson,7.7
j4gzqe4,Military Bases,Fort Gillem,11.5
j4gzqe4,Airports,Hartsfield-Jackson Atlanta International,13.2
3qh4j7f,Colleges,Georgia Institute of Technology,2.2
3qh4j7f,Colleges,Georgia State University,2.7
3qh4j7f,Colleges,Emory University,3.7
3qh4j7f,Transit / Subway,Arts Center,0.8
3qh4j7f,Transit / Subway,Midtown,1.0
3qh4j7f,Transit / Subway,North Avenue,1.7
3qh4j7f,Transit / Subway,Civic Center,2.3
3qh4j7f,Transit / Subway,Peachtree Center,2.4
3qh4j7f,Shopping Centers,Strip Center at 1000 Piedmont Ave NE,0.9
3qh4j7f,Shopping Centers,Viewpoint On The Midtown Mile,1.0
3qh4j7f,Shopping Centers,Amsterdam Walk,2.0
3qh4j7f,Parks and Recreation,Atlanta Botanical Garden,0.7
3qh4j7f,Parks and Recreation,Piedmont Park,0.8
3qh4j7f,Parks and Recreation,Georgia Conservancy,1.4
3qh4j7f,Parks and Recreation,Atlanta BeltLine Eastside Trail,1.5
3qh4j7f,Parks and Recreation,Imagine It! The Children's Museum of Atlanta,2.4
3qh4j7f,Military Bases,Georgia National Guard,5.8
3qh4j7f,Military Bases,Fort McPherson,7.4
3qh4j7f,Military Bases,Fort Gillem,14.6
3qh4j7f,Airports,Hartsfield-Jackson Atlanta International,14.2
74scz3y,Colleges,"Argosy University, Atlanta",0.6
74scz3y,Colleges,The Art Institute of Atlanta,1.8
74scz3y,Colleges,Oglethorpe University,5.3
74scz3y,Transit / Subway,Dunwoody,1.2
74scz3y,Transit / Subway,Medical Center,1.3
74scz3y,Transit / Subway,Sandy Springs Station,1.6
74scz3y,Transit / Subway,North Springs,2.6
74scz3y,Shopping Centers,Publix At Perimeter,0.7
74scz3y,Shopping Centers,Perimeter Expo,1.1
74scz3y,Shopping Centers,Hammond Springs,1.2
74scz3y,Parks and Recreation,Sandy Springs Historic Site,1.7
74scz3y,Parks and Recreation,Dunwoody Nature Center,4.0
74scz3y,Parks and Recreation,Big Trees Forest Preserve,4.7
74scz3y,Parks and Recreation,Blue Heron Nature Preserve,4.9
74scz3y,Parks and Recreation,Chastain Park,5.0
74scz3y,Military Bases,Dobbins Air Force Base,13.2
74scz3y,Military Bases,Georgia National Guard,16.3
74scz3y,Military Bases,Fort McPherson,17.8
74scz3y,Airports,Hartsfield-Jackson Atlanta International,24.1
1kws8y6,Colleges,Emory University,2.1
1kws8y6,Colleges,Agnes Scott College,2.5
1kws8y6,Transit / Subway,Decatur,1.7
1kws8y6,Transit / Subway,Avondale,2.2
1kws8y6,Shopping Centers,Decatur Square,0.1
1kws8y6,Shopping Centers,North Decatur Station,0.2
1kws8y6,Shopping Centers,Suburban Plaza,0.3
1kws8y6,Parks and Recreation,Glenn Creek Nature Preserve,1.1
1kws8y6,Parks and Recreation,Clyde Shepherd Nature Preserve,1.4
1kws8y6,Parks and Recreation,South River Watershed Alliance,2.1
1kws8y6,Parks and Recreation,Bradley Observatory,2.1
1kws8y6,Parks and Recreation,Fernbank Forest & Science Center,2.4
1kws8y6,Military Bases,Georgia National Guard,8.8
1kws8y6,Military Bases,Fort McPherson,13.6
1kws8y6,Military Bases,Fort Gillem,16.5
1kws8y6,Airports,Hartsfield-Jackson Atlanta International,18.2
85ybms2,Colleges,Life University,4.4
85ybms2,Colleges,Chattahoochee Technical College,6.3
85ybms2,Colleges,"Argosy University, Atlanta",10.3
85ybms2,Shopping Centers,The Promenade,1.3
85ybms2,Shopping Centers,Heritage Pavilion,1.5
85ybms2,Shopping Centers,Plantation Pointe,1.6
85ybms2,Parks and Recreation,Silver Comet Trail,5.0
85ybms2,Parks and Recreation,Chattahoochee River NRA - Cochran Shoals / Sope Creek,6.2
85ybms2,Parks and Recreation,Marietta Tree Keepers,7.1
85ybms2,Parks and Recreation,Chastain Park,9.0
85ybms2,Parks and Recreation,Atlanta Audubon Society,10.0
85ybms2,Military Bases,Dobbins Air Force Base,4.7
85ybms2,Military Bases,Georgia National Guard,16.6
85ybms2,Military Bases,Fort McPherson,18.7
85ybms2,Airports,Hartsfield-Jackson Atlanta International,23.7
nk81ebp,Colleges,Oglethorpe University,5.4
nk81ebp,Colleges,Georgia Perimeter College,7.0
nk81ebp,Shopping Centers,Strip Center at 2896 Chamblee Tucker Rd,1.0
nk81ebp,Shopping Centers,Henderson Mill,1.0
nk81ebp,Shopping Centers,Embry Village,1.3
nk81ebp,Parks and Recreation,Lucky Shoals Park,4.3
nk81ebp,Parks and Recreation,Graves Park,4.6
nk81ebp,Parks and Recreation,Best Friend Park,7.5
nk81ebp,Parks and Recreation,Forty Oaks Nature Preserve,8.4
nk81ebp,Parks and Recreation,Clyde Shepherd Nature Preserve,8.8
nk81ebp,Military Bases,Georgia National Guard,15.0
nk81ebp,Military Bases,Fort McPherson,18.2
nk81ebp,Military Bases,Dobbins Air Force Base,21.1
nk81ebp,Airports,Hartsfield-Jackson Atlanta International,24.5
x52yhhm,Colleges,Life University,4.2
x52yhhm,Colleges,Chattahoochee Technical College,5.5
x52yhhm,Shopping Centers,Strip Center at 2075 Roswell Rd,0.2
x52yhhm,Shopping Centers,Pavilions At East Lake Shopping Center,0.5
x52yhhm,Shopping Centers,Marshalls at Eastlake,0.5
x52yhhm,Parks and Recreation,Marietta Tree Keepers,4.2
x52yhhm,Parks and Recreation,Chattahoochee River NRA - Cochran Shoals / Sope Creek,4.9
x52yhhm,Parks and Recreation,Kennesaw Mountain National Battlefield Park,7.0
x52yhhm,Parks and Recreation,Chattahoochee Nature Center,7.8
x52yhhm,Parks and Recreation,Sandy Springs Historic Site,12.6
x52yhhm,Military Bases,Dobbins Air Force Base,7.9
x52yhhm,Military Bases,Georgia National Guard,21.0
x52yhhm,Military Bases,Fort McPherson,22.5
x52yhhm,Airports,Hartsfield-Jackson Atlanta International,29.2
yhkyhds,Colleges,Gwinnett Technical College,8.6
yhkyhds,Colleges,Georgia Perimeter College,8.7
yhkyhds,Shopping Centers,Tree Summit Village,0.3
yhkyhds,Shopping Centers,Strip Center at 3931 Peachtree Industrial Blvd,0.5
yhkyhds,Shopping Centers,Village at Berkeley Lakes,0.5
yhkyhds,Parks and Recreation,Shorty Howell Park,2.0
yhkyhds,Parks and Recreation,West Gwinnett Park & Aquatic Center,2.1
yhkyhds,Parks and Recreation,Pinckneyville Park,2.5
yhkyhds,Parks and Recreation,McDaniel Farm Park,6.1
yhkyhds,Parks and Recreation,Jones Bridge Park,6.4
yhkyhds,Military Bases,Dobbins Air Force Base,25.9
yhkyhds,Military Bases,Georgia National Guard,27.6
yhkyhds,Military Bases,Fort McPherson,29.1
yhkyhds,Airports,Hartsfield-Jackson Atlanta International,35.4
seeq8d6,Colleges,Medical College of Georgia,10.6
seeq8d6,Colleges,Paine College,10.7
seeq8d6,Colleges,Augusta Technical College,10.7
seeq8d6,Shopping Centers,Evans Towne Centre,0.5
seeq8d6,Shopping Centers,Strip Center at 4324 Washington Rd,0.6
seeq8d6,Shopping Centers,The Shops at Pheasant Run,0.7
seeq8d6,Parks and Recreation,Lake Olmstead Park,9.7
seeq8d6,Parks and Recreation,Augusta Canal National Heritage Area,9.8
seeq8d6,Parks and Recreation,Minnick Park,10.9
seeq8d6,Military Bases,Fort Gordon,20.9
seeq8d6,Military Bases,Fort Gordon Dearing,27.3
seeq8d6,Military Bases,Fort Gordon Harlem,29.8
seeq8d6,Airports,Augusta Regional-Bush Field,16.9
6l8ljht,Colleges,Georgia Institute of Technology,1.1
6l8ljht,Colleges,Clark Atlanta University,3.1
6l8ljht,Colleges,Morehouse College,3.3
6l8ljht,Transit / Subway,Midtown,1.6
6l8ljht,Transit / Subway,Arts Center,1.8
6l8ljht,Transit / Subway,North Avenue,2.0
6l8ljht,Transit / Subway,Bankhead,2.0
6l8ljht,Transit / Subway,Civic Center,2.2
6l8ljht,Shopping Centers,The District At Howell Mill,0.0
6l8ljht,Shopping Centers,White Provisons,0.2
6l8ljht,Shopping Centers,Tech Plaza,0.5
6l8ljht,Parks and Recreation,Georgia Aquarium,2.0
6l8ljht,Parks and Recreation,Georgia Conservancy,2.0
6l8ljht,Parks and Recreation,Piedmont Park,2.1
6l8ljht,Parks and Recreation,Imagine It! The Children's Museum of Atlanta,2.6
6l8ljht,Parks and Recreation,Atlanta Botanical Garden,2.7
6l8ljht,Military Bases,Fort McPherson,6.3
6l8ljht,Military Bases,Georgia National Guard,6.4
6l8ljht,Military Bases,Dobbins Air Force Base,14.4
6l8ljht,Airports,Hartsfield-Jackson Atlanta International,13.2
09tx720,Colleges,Georgia State University,2.0
09tx720,Colleges,Georgia Institute of Technology,2.3
09tx720,Colleges,Emory University,2.7
09tx720,Transit / Subway,North Avenue,1.0
09tx720,Transit / Subway,Civic Center,1.6
09tx720,Transit / Subway,Peachtree Center,1.7
09tx720,Transit / Subway,Midtown,1.8
09tx720,Transit / Subway,Inman Park/Reynoldstown,2.2
09tx720,Shopping Centers,The Stratford,0.2
09tx720,Shopping Centers,Strip Center at 566 NE Ponce De Leon Ave,0.3
09tx720,Shopping Centers,Strip Center at 447-463 NE Ponce De Leon Ave,0.3
09tx720,Parks and Recreation,Atlanta BeltLine Eastside Trail,0.9
09tx720,Parks and Recreation,Georgia Conservancy,1.4
09tx720,Parks and Recreation,Trees Atlanta TreeHouse,1.4
09tx720,Parks and Recreation,Piedmont Park,1.6
09tx720,Parks and Recreation,Imagine It! The Children's Museum of Atlanta,1.8
09tx720,Military Bases,Georgia National Guard,3.8
09tx720,Military Bases,Fort McPherson,6.7
09tx720,Military Bases,Fort Gillem,12.9
09tx720,Airports,Hartsfield-Jackson Atlanta International,12.4
cptt20e,Colleges,Gwinnett Technical College,9.9
cptt20e,Colleges,Georgia Gwinnett College,10.1
cptt20e,Colleges,Georgia Perimeter College,14.5
cptt20e,Shopping Centers,Buford Suwanee Center,1.1
cptt20e,Shopping Centers,The Shoppes at Buford South,1.7
cptt20e,Shopping Centers,Old Towne,1.8
cptt20e,Parks and Recreation,George Pierce Park,1.7
cptt20e,Parks and Recreation,Gwinnett Environmental & Heritage Center,2.7
cptt20e,Parks and Recreation,Mill Creek Nature Center,3.1
cptt20e,Parks and Recreation,Rock Springs Park,6.5
cptt20e,Parks and Recreation,Settles Bridge Park,6.7
cptt20e,Military Bases,Georgia National Guard,36.8
cptt20e,Military Bases,Fort McPherson,38.3
cptt20e,Military Bases,Dobbins Air Force Base,39.1
c8r5q8g,Colleges,Georgia Institute of Technology,1.2
c8r5q8g,Colleges,Georgia State University,3.4
c8r5q8g,Colleges,Clark Atlanta University,3.5
c8r5q8g,Transit / Subway,Arts Center,1.6
c8r5q8g,Transit / Subway,Midtown,1.8
c8r5q8g,Transit / Subway,North Avenue,2.2
c8r5q8g,Transit / Subway,Bankhead,2.4
c8r5q8g,Transit / Subway,Civic Center,2.4
c8r5q8g,Shopping Centers,White Provisons,0.1
c8r5q8g,Shopping Centers,The District At Howell Mill,0.3
c8r5q8g,Shopping Centers,Westside Urban Market,0.3
c8r5q8g,Parks and Recreation,Piedmont Park,2.0
c8r5q8g,Parks and Recreation,Georgia Conservancy,2.2
c8r5q8g,Parks and Recreation,Georgia Aquarium,2.3
c8r5q8g,Parks and Recreation,Atlanta Botanical Garden,2.4
c8r5q8g,Parks and Recreation,Imagine It! The Children's Museum of Atlanta,2.7
c8r5q8g,Military Bases,Georgia National Guard,6.5
c8r5q8g,Military Bases,Fort McPherson,6.6
c8r5q8g,Military Bases,Dobbins Air Force Base,14.3
c8r5q8g,Airports,Hartsfield-Jackson Atlanta International,13.5
07g5143,Colleges,Georgia Institute of Technology,1.8
07g5143,Colleges,Georgia State University,3.5
07g5143,Colleges,Clark Atlanta University,4.1
07g5143,Transit / Subway,Arts Center,1.3
07g5143,Transit / Subway,Midtown,1.8
07g5143,Transit / Subway,North Avenue,2.5
07g5143,Transit / Subway,Civic Center,2.7
07g5143,Transit / Subway,Bankhead,3.0
07g5143,Shopping Centers,West Midtown Center,0.4
07g5143,Shopping Centers,State Street Shops,0.5
07g5143,Shopping Centers,Atlantic Station,0.6
07g5143,Parks and Recreation,Piedmont Park,1.9
07g5143,Parks and Recreation,Georgia Conservancy,2.2
07g5143,Parks and Recreation,Atlanta Botanical Garden,2.3
07g5143,Parks and Recreation,Atlanta BeltLine Eastside Trail,2.8
07g5143,Parks and Recreation,Georgia Aquarium,2.9
07g5143,Military Bases,Georgia National Guard,6.5
07g5143,Military Bases,Fort McPherson,7.3
07g5143,Military Bases,Dobbins Air Force Base,14.6
07g5143,Airports,Hartsfield-Jackson Atlanta International,14.3
mg90m2j,Colleges,Oglethorpe University,4.7
mg90m2j,Colleges,Georgia Institute of Technology,5.5
mg90m2j,Colleges,Emory University,6.6
mg90m2j,Transit / Subway,Lindbergh Center,2.3
mg90m2j,Transit / Subway,Lenox,2.3
mg90m2j,Transit / Subway,Buckhead,4.2
mg90m2j,Shopping Centers,Buckhead Village,0.2
mg90m2j,Shopping Centers,Buckhead Marketplace,0.3
mg90m2j,Shopping Centers,Paces Ferry Place,0.4
mg90m2j,Parks and Recreation,Atlanta History Center,0.4
mg90m2j,Parks and Recreation,Atlanta Audubon Society,2.3
mg90m2j,Parks and Recreation,Blue Heron Nature Preserve,2.3
mg90m2j,Parks and Recreation,Chastain Park,4.0
mg90m2j,Parks and Recreation,Atlanta Botanical Garden,5.0
mg90m2j,Military Bases,Georgia National Guard,9.7
mg90m2j,Military Bases,Fort McPherson,10.8
mg90m2j,Military Bases,Dobbins Air Force Base,12.6
mg90m2j,Airports,Hartsfield-Jackson Atlanta International,17.5
66c2xgv,Colleges,Life University,6.9
66c2xgv,Colleges,Chattahoochee Technical College,8.4
66c2xgv,Colleges,Georgia Institute of Technology,9.7
66c2xgv,Shopping Centers,Vinings Station,0.4
66c2xgv,Shopping Centers,Paces Ferry Center,0.5
66c2xgv,Shopping Centers,Vinings Jubilee,0.7
66c2xgv,Parks and Recreation,Silver Comet Trail,4.3
66c2xgv,Parks and Recreation,Atlanta History Center,6.8
66c2xgv,Parks and Recreation,Chastain Park,7.3
66c2xgv,Parks and Recreation,Atlanta Audubon Society,8.1
66c2xgv,Parks and Recreation,Blue Heron Nature Preserve,8.1
66c2xgv,Military Bases,Dobbins Air Force Base,6.8
66c2xgv,Military Bases,Georgia National Guard,14.7
66c2xgv,Military Bases,Fort McPherson,16.4
66c2xgv,Airports,Hartsfield-Jackson Atlanta International,21.4
vpxkx9g,Colleges,Georgia State University,2.4
vpxkx9g,Colleges,Emory University,2.6
vpxkx9g,Colleges,Georgia Institute of Technology,2.7
vpxkx9g,Transit / Subway,North Avenue,1.4
vpxkx9g,Transit / Subway,Civic Center,2.0
vpxkx9g,Transit / Subway,Inman Park/Reynoldstown,2.0
vpxkx9g,Transit / Subway,Midtown,2.2
vpxkx9g,Transit / Subway,Edgewood/Candler Park,2.4
vpxkx9g,Shopping Centers,Common Market,0.5
vpxkx9g,Shopping Centers,Strip Center at 798 NE Ponce De Leon Ave,0.5
vpxkx9g,Shopping Centers,Ford Factory Lofts,0.6
vpxkx9g,Parks and Recreation,Atlanta BeltLine Eastside Trail,1.2
vpxkx9g,Parks and Recreation,Trees Atlanta TreeHouse,1.6
vpxkx9g,Parks and Recreation,Freedom Park Bird and Butterfly Garden,1.6
vpxkx9g,Parks and Recreation,Georgia Conservancy,1.8
vpxkx9g,Parks and Recreation,Piedmont Park,2.0
vpxkx9g,Military Bases,Georgia National Guard,4.2
vpxkx9g,Military Bases,Fort McPherson,7.1
vpxkx9g,Military Bases,Fort Gillem,12.7
vpxkx9g,Airports,Hartsfield-Jackson Atlanta International,12.8
png0efr,Colleges,Agnes Scott College,1.3
png0efr,Colleges,Emory University,2.1
png0efr,Transit / Subway,Decatur,0.4
png0efr,Transit / Subway,Avondale,1.3
png0efr,Transit / Subway,East Lake,1.4
png0efr,Shopping Centers,Commerce Square,0.1
png0efr,Shopping Centers,Strip Center at 308 W Ponce De Leon Ave,0.2
png0efr,Shopping Centers,One West Court Square Two,0.2
png0efr,Parks and Recreation,South River Watershed Alliance,0.3
png0efr,Parks and Recreation,Bradley Observatory,0.8
png0efr,Parks and Recreation,Wylde Center and Oakhurst Community Garden,1.3
png0efr,Parks and Recreation,Fernbank Forest & Science Center,1.5
png0efr,Parks and Recreation,Glenn Creek Nature Preserve,1.6
png0efr,Military Bases,Georgia National Guard,7.1
png0efr,Military Bases,Fort McPherson,10.8
png0efr,Military Bases,Fort Gillem,15.3
png0efr,Airports,Hartsfield-Jackson Atlanta International,16.3
ffqltfv,Colleges,Georgia Institute of Technology,3.3
ffqltfv,Colleges,Georgia State University,4.5
ffqltfv,Colleges,Emory University,5.7
ffqltfv,Transit / Subway,Arts Center,2.1
ffqltfv,Transit / Subway,Midtown,2.4
ffqltfv,Shopping Centers,Brookwood Place On Peachtree,0.8
ffqltfv,Shopping Centers,Brookwood Village,1.2
ffqltfv,Shopping Centers,Howell Mill Shops,2.3
ffqltfv,Parks and Recreation,Piedmont Park,2.4
ffqltfv,Parks and Recreation,Atlanta Botanical Garden,2.8
ffqltfv,Parks and Recreation,Georgia Conservancy,2.9
ffqltfv,Parks and Recreation,Atlanta BeltLine Eastside Trail,3.2
ffqltfv,Parks and Recreation,Georgia Aquarium,3.7
ffqltfv,Military Bases,Georgia National Guard,7.5
ffqltfv,Military Bases,Fort McPherson,8.6
ffqltfv,Military Bases,Dobbins Air Force Base,15.2
ffqltfv,Airports,Hartsfield-Jackson Atlanta International,15.3
15qb6q4,Colleges,Savannah Technical College,3.3
15qb6q4,Colleges,Savannah College of Art and Design,12.6
15qb6q4,Colleges,Armstrong Atlantic State University,18.5
15qb6q4,Shopping Centers,The Towne Center,0.4
15qb6q4,Shopping Centers,Towne Plaza,0.4
15qb6q4,Shopping Centers,Mill Creek Center,0.6
15qb6q4,Parks and Recreation,Savannah National Wildlife Refuge,11.2
15qb6q4,Parks and Recreation,Coastal Georgia Botanical Gardens at the Historic Bamboo Farm,12.3
15qb6q4,Parks and Recreation,Ships of the Sea Maritime Museum,12.3
15qb6q4,Parks and Recreation,Savannah-Ogeechee Canal Museum & Nature Center,13.0
15qb6q4,Military Bases,Hunter Army Airfield,20.7
15qb6q4,Military Bases,Fort Stewart Military Reservation,29.9
15qb6q4,Military Bases,Fort Stewart Military Reservation Hinesville,42.0
15qb6q4,Airports,Savannah/Hilton Head International,8.7
kc0ttlc,Colleges,Georgia State University,2.3
kc0ttlc,Colleges,Emory University,2.5
kc0ttlc,Colleges,Georgia Institute of Technology,3.9
kc0ttlc,Transit / Subway,Inman Park/Reynoldstown,0.9
kc0ttlc,Transit / Subway,Edgewood/Candler Park,1.5
kc0ttlc,Transit / Subway,King Memorial,2.0
kc0ttlc,Transit / Subway,Peachtree Center,2.1
kc0ttlc,Transit / Subway,Civic Center,2.2
kc0ttlc,Shopping Centers,Inman Park,0.2
kc0ttlc,Shopping Centers,Strip Center at 484 NE Moreland Ave,0.8
kc0ttlc,Shopping Centers,Strip Center at 351 Moreland Ave,0.9
kc0ttlc,Parks and Recreation,Trees Atlanta TreeHouse,1.1
kc0ttlc,Parks and Recreation,Freedom Park Bird and Butterfly Garden,1.6
kc0ttlc,Parks and Recreation,Atlanta BeltLine Eastside Trail,2.4
kc0ttlc,Parks and Recreation,Trees Atlanta,2.7
kc0ttlc,Parks and Recreation,Piedmont Park,3.2
kc0ttlc,Military Bases,Georgia National Guard,4.4
kc0ttlc,Military Bases,Fort McPherson,7.4
kc0ttlc,Military Bases,Fort Gillem,12.1
kc0ttlc,Airports,Hartsfield-Jackson Atlanta International,13.5
htj3033,Colleges,Piedmont College,3.8
htj3033,Colleges,University of Georgia,7.4
htj3033,Colleges,Athens Technical College,7.5
htj3033,Shopping Centers,Strip Center at 112 W Athens Pky,0.5
htj3033,Shopping Centers,Strip Center at 110 Athens West Pky,0.8
htj3033,Shopping Centers,Strip Center at 100 Athens Town Blvd,0.9
htj3033,Parks and Recreation,Georgia River Network,4.1
htj3033,Parks and Recreation,University of Georgia Observatory,5.6
htj3033,Parks and Recreation,Trial Gardens at UGA,5.7
htj3033,Parks and Recreation,Bear Hollow Zoo,6.2
htj3033,Parks and Recreation,Georgia Museum of Natural History,7.0
htj3033,Military Bases,Navy Supply Corps School,2.8
htj3033,Military Bases,Georgia National Guard,67.7
k9kzqq9,Colleges,Georgia Perimeter College,2.6
k9kzqq9,Colleges,Agnes Scott College,4.5
k9kzqq9,Colleges,Emory University,7.2
k9kzqq9,Shopping Centers,Strip Center at 2420 Candler Rd,0.8
k9kzqq9,Shopping Centers,Rainbow Village Shopping Center,0.9
k9kzqq9,Shopping Centers,South DeKalb Plaza,1.0
k9kzqq9,Parks and Recreation,Ferns of the World Garden,2.4
k9kzqq9,Parks and Recreation,Wylde Center and Oakhurst Community Garden,4.2
k9kzqq9,Parks and Recreation,Bradley Observatory,4.8
k9kzqq9,Parks and Recreation,South River Watershed Alliance,5.5
k9kzqq9,Parks and Recreation,Glenn Creek Nature Preserve,6.2
k9kzqq9,Military Bases,Georgia National Guard,8.0
k9kzqq9,Military Bases,Fort Gillem,10.8
k9kzqq9,Military Bases,Fort McPherson,13.3
k9kzqq9,Airports,Hartsfield-Jackson Atlanta International,14.3
3yb3wxf,Colleges,Savannah College of Art and Design,4.0
